site_name,company_name,link,latitude,longitude,address,homepage,phone,sales_phone,email,sales_email,opening_hours,site_type,id,image_path
Quartz de Haguenau,,https://www.google.com/maps/place/Quartz+de+Haguenau/data=!4m7!3m6!1s0x4796be29d9d824d5:0xa24e686ca2f2f68!8m2!3d48.798336!4d7.7300686!16s%2Fg%2F1tdl0ht4!19sChIJ1STY2Sm-lkcRaC8vyobmJAo?authuser=0&amp;hl=en&amp;rclk=1,48.7983,7.7301,"2 Rue du Moulin, 67500 Batzendorf, France",quartzhaguenau.fr,#ERROR!,,,,"{'Monday': ['7a.m.–4p.m.'], 'Tuesday': ['7a.m.–4p.m.'], 'Wednesday': ['7a.m.–4p.m.'], 'Thursday': ['7a.m.–4p.m.'], 'Friday': ['7a.m.–3p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,a7360c77-9ee0-446a-8459-991a80e76a98,data/images/train/a7360c77-9ee0-446a-8459-991a80e76a98_48.7983_7.7301.png
Sci G.a.p.,,https://www.google.com/maps/place/Sci+G.a.p./data=!4m7!3m6!1s0x4796c9636df2082d:0x96c80237d263bd92!8m2!3d48.5419351!4d7.7630662!16s%2Fg%2F11b6dkdj9b!19sChIJLQjybWPJlkcRkr1j0jcCyJY?authuser=0&amp;hl=en&amp;rclk=1,48.5419,7.7631,"18 Rue de la Ganzau, 67100 Strasbourg, France",,#ERROR!,,,,,Quarry,35d5ffdd-3c17-4133-a110-338eac1bfb5b,data/images/train/35d5ffdd-3c17-4133-a110-338eac1bfb5b_48.5419_7.7631.png
G.s.m,,https://www.google.com/maps/place/G.s.m/data=!4m7!3m6!1s0x4796c429a075b6f3:0xc861b5334e92dd8b!8m2!3d48.6639104!4d7.8379158!16s%2Fg%2F1x6q0q55!19sChIJ87Z1oCnElkcRi92STjO1Ycg?authuser=0&amp;hl=en&amp;rclk=1,48.6639,7.8379,"Rue Hirschfeld, 67610 La Wantzenau, France",gsm-granulats.fr,#ERROR!,,,,,Quarry,4296895e-3419-4fc4-9bdc-82d7822de655,data/images/train/4296895e-3419-4fc4-9bdc-82d7822de655_48.6639_7.8379.png
EQIOM Granulats,,https://www.google.com/maps/place/EQIOM+Granulats/data=!4m7!3m6!1s0x4796c18cc476056d:0x430a03cd1406a4f!8m2!3d48.748661!4d7.8484106!16s%2Fg%2F1wrgj2_c!19sChIJbQV2xIzBlkcRT2pA0TygMAQ?authuser=0&amp;hl=en&amp;rclk=1,48.7487,7.8484,"Rue de Strasbourg, 67240 Bischwiller, France",eqiom-granulats.com,#ERROR!,,,,"{'Monday': ['7a.m.–12p.m.', '1–5p.m.'], 'Tuesday': ['7a.m.–12p.m.', '1–5p.m.'], 'Wednesday': ['7a.m.–12p.m.', '1–5p.m.'], 'Thursday': ['7a.m.–12p.m.', '1–5p.m.'], 'Friday': ['7a.m.–12p.m.', '1–4p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,7dbc69a2-d5ab-430c-be88-994451182117,data/images/train/7dbc69a2-d5ab-430c-be88-994451182117_48.7487_7.8484.png
Les Gravieres Et Concassages D'offendorf,,https://www.google.com/maps/place/Les+Gravieres+Et+Concassages+D%27offendorf/data=!4m7!3m6!1s0x4796c314d829163d:0x4b65b2f31286756a!8m2!3d48.7126607!4d7.9470843!16s%2Fg%2F1tf01dpv!19sChIJPRYp2BTDlkcRanWGEvOyZUs?authuser=0&amp;hl=en&amp;rclk=1,48.7127,7.9471,"Rue de la Gravière, 67850 Offendorf, France",,#ERROR!,,,,,Quarry,97020ba2-2310-4d55-8f83-6e7502e40729,data/images/train/97020ba2-2310-4d55-8f83-6e7502e40729_48.7127_7.9471.png
Sablière de Quartz de Hatten (SARL),,https://www.google.com/maps/place/Sabli%C3%A8re+de+Quartz+de+Hatten+%28SARL%29/data=!4m7!3m6!1s0x4796e5caaa30df31:0x3f1ef38f4ecd1c5a!8m2!3d48.8621917!4d8.0375662!16s%2Fg%2F1vk6y4v0!19sChIJMd8wqsrllkcRWhzNTo_zHj8?authuser=0&amp;hl=en&amp;rclk=1,48.8622,8.0376,"Rue de Hatten, 67480 Forstfeld, France",,#ERROR!,,,,,Quarry,42bb983e-f4d4-4dcc-9a3f-397e8cdbac61,data/images/train/42bb983e-f4d4-4dcc-9a3f-397e8cdbac61_48.8622_8.0376.png
LAFARGE PIMPREZ,,https://www.google.com/maps/place/LAFARGE+PIMPREZ/data=!4m7!3m6!1s0x47e8775fc86b8e3b:0x286e0cf20e1f50ff!8m2!3d49.5058109!4d2.9471408!16s%2Fg%2F11s7k_4y1n!19sChIJO45ryF936EcR_1AfDvIMbig?authuser=0&amp;hl=en&amp;rclk=1,49.5058,2.9471,"60170 Pimprez, France",,,,,,{},Manufacturer,07d1865d-87eb-4d45-a347-c9d31b9d357f,data/images/train/07d1865d-87eb-4d45-a347-c9d31b9d357f_49.5058_2.9471.png
Carrière du Hourdel,,https://www.google.com/maps/place/Carri%C3%A8re+du+Hourdel/data=!4m7!3m6!1s0x47dde32cab84bba1:0x41b63f63685ee001!8m2!3d50.2072631!4d1.5453568!16s%2Fg%2F11h5rlff3c!19sChIJobuEqyzj3UcRAeBeaGM_tkE?authuser=0&amp;hl=en&amp;rclk=1,50.2073,1.5454,"Unnamed Road, 80410, Cayeux-sur-Mer, France",gsm-granulats.fr,#ERROR!,,,,,Gravel pit,9ec61202-bf33-4af7-a464-b0c765f69627,data/images/train/9ec61202-bf33-4af7-a464-b0c765f69627_50.2073_1.5454.png
Carrière de Rochy-Conde - CMNE – Carrières et Matériaux Nord Est,,https://www.google.com/maps/place/Carri%C3%A8re+de+Rochy-Conde+-+CMNE+%E2%80%93+Carri%C3%A8res+et+Mat%C3%A9riaux+Nord+Est/data=!4m7!3m6!1s0x47e7ab40a534539f:0xa4784e8455c9847e!8m2!3d49.3897907!4d2.1927429!16s%2Fg%2F11r97qkbp3!19sChIJn1M0pUCr50cRfoTJVYROeKQ?authuser=0&amp;hl=en&amp;rclk=1,49.3898,2.1927,"Rd12, 60510 Rochy-Condé, France",cmne-materiaux.fr,#ERROR!,,,,"{'Monday': ['6a.m.–5p.m.'], 'Tuesday': ['6a.m.–5p.m.'], 'Wednesday': ['6a.m.–5p.m.'], 'Thursday': ['6a.m.–5p.m.'], 'Friday': ['6a.m.–5p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,37ac70f5-3149-4f57-9c7a-7366fe636825,data/images/train/37ac70f5-3149-4f57-9c7a-7366fe636825_49.3898_2.1927.png
Carrière du Tillet - Carrières et Matériaux Nord Est - Ets TVPI,,https://www.google.com/maps/place/Carri%C3%A8re+du+Tillet+-+Carri%C3%A8res+et+Mat%C3%A9riaux+Nord+Est+-+Ets+TVPI/data=!4m7!3m6!1s0x47e64e117ef02aed:0x54663886cd8e8441!8m2!3d49.2476111!4d2.3255549!16s%2Fg%2F11sw0gcx7f!19sChIJ7SrwfhFO5kcRQYSOzYY4ZlQ?authuser=0&amp;hl=en&amp;rclk=1,49.2476,2.3256,"La Villeneuve lieu-dit, 60660 Cires-lès-Mello, France",cmne-materiaux.fr,#ERROR!,,,,"{'Monday': ['7a.m.–12p.m.', '1–5p.m.'], 'Tuesday': ['7a.m.–12p.m.', '1–5p.m.'], 'Wednesday': ['7a.m.–12p.m.', '1–5p.m.'], 'Thursday': ['7a.m.–12p.m.', '1–5p.m.'], 'Friday': ['7a.m.–12p.m.', '1–4p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,523d75d8-9eab-4df7-96a2-69f5be529677,data/images/train/523d75d8-9eab-4df7-96a2-69f5be529677_49.2476_2.3256.png
Terril de Harnes,,https://www.google.com/maps/place/Terril+de+Harnes/data=!4m7!3m6!1s0x47dd3375d6f08771:0xac229806045dfb03!8m2!3d50.4515054!4d2.8901526!16s%2Fg%2F11j3w7vyg2!19sChIJcYfw1nUz3UcRA_tdBAaYIqw?authuser=0&amp;hl=en&amp;rclk=1,50.4515,2.8902,"Cavalier d'Harnes-Annay, Unnamed Road, 62440 Harnes, France",,,,,,,Gravel pit,f26dd093-3586-4156-a979-4ec295fe6036,data/images/train/f26dd093-3586-4156-a979-4ec295fe6036_50.4515_2.8902.png
Carrière Génard 2GF,,https://www.google.com/maps/place/Carri%C3%A8re+G%C3%A9nard+2GF/data=!4m7!3m6!1s0x47e8f54d4e2da799:0xaae41d9e0e467554!8m2!3d49.3051532!4d3.2851767!16s%2Fg%2F11sqj7cqyf!19sChIJmactTk316EcRVHVGDp4d5Ko?authuser=0&amp;hl=en&amp;rclk=1,49.3052,3.2852,"tourner au hangar, D172 entre Chaudun et Vierzy, 02200 Berzy-le-Sec, France",carriere-genard.business.site,#ERROR!,,,,"{'Monday': ['7a.m.–4:30p.m.'], 'Tuesday': ['7a.m.–4:30p.m.'], 'Wednesday': ['7a.m.–4:30p.m.'], 'Thursday': ['7a.m.–4:30p.m.'], 'Friday': ['7a.m.–3:30p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Gravel pit,c2003eff-c691-4cf8-ac94-327827a3bb90,data/images/train/c2003eff-c691-4cf8-ac94-327827a3bb90_49.3052_3.2852.png
Carrière de Wallers-en-Fagne - Comptoir des calcaires et matériaux,,https://www.google.com/maps/place/Carri%C3%A8re+de+Wallers-en-Fagne+-+Comptoir+des+calcaires+et+mat%C3%A9riaux/data=!4m7!3m6!1s0x47c20c373828e001:0xe7a2231636641f98!8m2!3d50.057449!4d4.136205!16s%2Fg%2F1w3w25xm!19sChIJAeAoODcMwkcRmB9kNhYjouc?authuser=0&amp;hl=en&amp;rclk=1,50.0574,4.1362,"11 Rte de Chimay, 59132 Wallers-en-Fagne, France",,#ERROR!,,,,"{'Monday': ['5a.m.–6p.m.'], 'Tuesday': ['5a.m.–6p.m.'], 'Wednesday': ['5a.m.–6p.m.'], 'Thursday': ['5a.m.–6p.m.'], 'Friday': ['5a.m.–6p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,31acecdd-d101-4dfe-9f4a-561fd6a3b966,data/images/train/31acecdd-d101-4dfe-9f4a-561fd6a3b966_50.0574_4.1362.png
Sibelco France,,https://www.google.com/maps/place/Sibelco+France/data=!4m7!3m6!1s0x47dde3e550884db7:0xaea5967268572f3!8m2!3d50.1756678!4d1.4881134!16s%2Fg%2F11gmckct2h!19sChIJt02IUOXj3UcR83KFJmdZ6go?authuser=0&amp;hl=en&amp;rclk=1,50.1757,1.4881,"80410 Rue Dumont d'Urville, 80410 Cayeux-sur-Mer, France",sibelco.com,#ERROR!,,,,"{'Monday': ['8:15a.m.–12p.m.', '1:30–5p.m.'], 'Tuesday': ['8:15a.m.–12p.m.', '1:30–5p.m.'], 'Wednesday': ['8:15a.m.–12p.m.', '1:30–5p.m.'], 'Thursday': ['8:15a.m.–12p.m.', '1:30–5p.m.'], 'Friday': ['8:15a.m.–12p.m.', '1:30–4p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,fbed3739-ce3c-4cf7-bbe9-149de365b556,data/images/train/fbed3739-ce3c-4cf7-bbe9-149de365b556_50.1757_1.4881.png
LHOTELLIER - Matériaux blancs,,https://www.google.com/maps/place/LHOTELLIER+-+Mat%C3%A9riaux+blancs/data=!4m7!3m6!1s0x47e75716443cd1f7:0xe3f9f4b20ebc1a59!8m2!3d49.9903682!4d1.543076!16s%2Fg%2F11s3cktfy7!19sChIJ99E8RBZX50cRWRq8DrL0-eM?authuser=0&amp;hl=en&amp;rclk=1,49.9904,1.5431,"7 Rue Richard Lenoir, 80220 Gamaches, France",lhotellier.fr,#ERROR!,,,,"{'Monday': ['8a.m.–5:30p.m.'], 'Tuesday': ['8a.m.–5:30p.m.'], 'Wednesday': ['8a.m.–5:30p.m.'], 'Thursday': ['8a.m.–5:30p.m.'], 'Friday': ['8a.m.–4p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,471bdce4-056a-4c74-9aae-37f14febed63,data/images/train/471bdce4-056a-4c74-9aae-37f14febed63_49.9904_1.5431.png
Sika,,https://www.google.com/maps/place/Sika/data=!4m7!3m6!1s0x47dde2d3045d3a99:0x97c9bdfae821857!8m2!3d50.1757273!4d1.491948!16s%2Fg%2F113fz7h8y!19sChIJmTpdBNPi3UcRVxiCrt-bfAk?authuser=0&amp;hl=en&amp;rclk=1,50.1757,1.4919,"Rue Dumont d'Urville, 80410 Cayeux-sur-Mer, France",fra.sika.com,#ERROR!,,,,,Quarry,13011ec5-06c9-4c63-bab7-8ae3f2716cc3,data/images/train/13011ec5-06c9-4c63-bab7-8ae3f2716cc3_50.1757_1.4919.png
Delarue SAS,,https://www.google.com/maps/place/Delarue+SAS/data=!4m7!3m6!1s0x47dde2d3045d3a99:0x3afd11dca04c9b19!8m2!3d50.1758539!4d1.4884295!16s%2Fg%2F1tmkk7pk!19sChIJmTpdBNPi3UcRGZtMoNwR_To?authuser=0&amp;hl=en&amp;rclk=1,50.1759,1.4884,"Rue Dumont d'Urville, 80410 Cayeux-sur-Mer, France",,#ERROR!,,,,"{'Monday': ['8a.m.–5p.m.'], 'Tuesday': ['8a.m.–5p.m.'], 'Wednesday': ['8a.m.–5p.m.'], 'Thursday': ['8a.m.–5p.m.'], 'Friday': ['8a.m.–5p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,2ff34323-39b5-4c8c-94f0-94dd1fab78f0,data/images/train/2ff34323-39b5-4c8c-94f0-94dd1fab78f0_50.1759_1.4884.png
GSM Le hourdel,,https://www.google.com/maps/place/GSM+Le+hourdel/data=!4m7!3m6!1s0x47dde3be1c4040b1:0x2b0093a125e87b5!8m2!3d50.2065602!4d1.5401052!16s%2Fg%2F11fnp7wz06!19sChIJsUBAHL7j3UcRtYdeEjoJsAI?authuser=0&amp;hl=en&amp;rclk=1,50.2066,1.5401,"La Pointe du Hourdel, 80410 Cayeux-sur-Mer, France",,,,,,,Quarry,453c874d-61b4-4e1c-bd4f-30c56fff7e07,data/images/train/453c874d-61b4-4e1c-bd4f-30c56fff7e07_50.2066_1.5401.png
SAMOG,,https://www.google.com/maps/place/SAMOG/data=!4m7!3m6!1s0x47dde595fd332a11:0x138f88eb7132490d!8m2!3d50.228435!4d1.618759!16s%2Fg%2F1tmqqmz2!19sChIJESoz_ZXl3UcRDUkyceuIjxM?authuser=0&amp;hl=en&amp;rclk=1,50.2284,1.6188,"Le, Chem. de Barre Mer Lieu-dit, 80550 Le Crotoy, France",lhotellier.fr,#ERROR!,,,,"{'Monday': ['7:30a.m.–12p.m.', '1–5p.m.'], 'Tuesday': ['7:30a.m.–12p.m.', '1–5p.m.'], 'Wednesday': ['7:30a.m.–12p.m.', '1–5p.m.'], 'Thursday': ['7:30a.m.–12p.m.', '1–5p.m.'], 'Friday': ['7:30a.m.–12p.m.', '1–4p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,b2a529e5-2dca-4be4-90eb-26a81992cdc6,data/images/train/b2a529e5-2dca-4be4-90eb-26a81992cdc6_50.2284_1.6188.png
Entreprises Oscar Savreux,,https://www.google.com/maps/place/Entreprises+Oscar+Savreux/data=!4m7!3m6!1s0x47dde89f66e2ae19:0x8aeb38e5d3925f9c!8m2!3d50.243535!4d1.632631!16s%2Fg%2F1thgg9ck!19sChIJGa7iZp_o3UcRnF-S0-U464o?authuser=0&amp;hl=en&amp;rclk=1,50.2435,1.6326,"Terre de Mayocq, 80550 Le Crotoy, France",,#ERROR!,,,,"{'Monday': ['5a.m.–6p.m.'], 'Tuesday': ['5a.m.–6p.m.'], 'Wednesday': ['5a.m.–6p.m.'], 'Thursday': ['5a.m.–6p.m.'], 'Friday': ['5a.m.–6p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,45a45ede-8755-408e-9b75-317d3d01f262,data/images/train/45a45ede-8755-408e-9b75-317d3d01f262_50.2435_1.6326.png
Marquenterre Mineraux,,https://www.google.com/maps/place/Marquenterre+Mineraux/data=!4m7!3m6!1s0x47dde8d7b0e93a47:0xf4394ad10ba8fd03!8m2!3d50.2776712!4d1.6855374!16s%2Fg%2F1tmql1hj!19sChIJRzrpsNfo3UcRA_2oC9FKOfQ?authuser=0&amp;hl=en&amp;rclk=1,50.2777,1.6855,"Zoning Industriel De La Foraine De Lannoy, 80120 Rue, France",,,,,,,Quarry,f6e8906c-fd91-46bf-95fe-9c734883f892,data/images/train/f6e8906c-fd91-46bf-95fe-9c734883f892_50.2777_1.6855.png
Entreprise Oscar Savreux Sit de Herre les Rue,,https://www.google.com/maps/place/Entreprise+Oscar+Savreux+Sit+de+Herre+les+Rue/data=!4m7!3m6!1s0x47dde880e9a31953:0x5850721df9daeacf!8m2!3d50.2935272!4d1.6499931!16s%2Fg%2F11fzf4zd_2!19sChIJUxmj6YDo3UcRz-ra-R1yUFg?authuser=0&amp;hl=en&amp;rclk=1,50.2935,1.65,"80120 Rue, France",eurovia.com,#ERROR!,,,,"{'Monday': ['8a.m.–12p.m.', '1:30–5p.m.'], 'Tuesday': ['8a.m.–12p.m.', '1:30–5p.m.'], 'Wednesday': ['8a.m.–12p.m.', '1:30–5p.m.'], 'Thursday': ['8a.m.–12p.m.', '1:30–5p.m.'], 'Friday': ['8a.m.–1p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,4dda1f31-fbfc-40e5-a10d-84dc1b094061,data/images/train/4dda1f31-fbfc-40e5-a10d-84dc1b094061_50.2935_1.65.png
Vermeulen granulats,,https://www.google.com/maps/place/Vermeulen+granulats/data=!4m7!3m6!1s0x47dde8e133540403:0x26726c4faf53c98e!8m2!3d50.2786216!4d1.6841354!16s%2Fg%2F11b7dvhhfr!19sChIJAwRUM-Ho3UcRjslTr09sciY?authuser=0&amp;hl=en&amp;rclk=1,50.2786,1.6841,"ZI La Garenne, Lannoy, 80120 Rue, France",,,,,,,Quarry,b13f0271-92b0-4d7c-8d70-6e982bf5af29,data/images/train/b13f0271-92b0-4d7c-8d70-6e982bf5af29_50.2786_1.6841.png
SAMOG Quend,,https://www.google.com/maps/place/SAMOG+Quend/data=!4m7!3m6!1s0x47dde7de0ab3afa7:0xf511c8d0c1288679!8m2!3d50.3285085!4d1.6415978!16s%2Fg%2F11btm8w4yh!19sChIJp6-zCt7n3UcReYYowdDIEfU?authuser=0&amp;hl=en&amp;rclk=1,50.3285,1.6416,"Rue de l'Oratoire, 80120 Quend, France",lhotellier.fr,#ERROR!,,,,"{'Monday': ['7:30a.m.–12p.m.', '1–5p.m.'], 'Tuesday': ['7:30a.m.–12p.m.', '1–5p.m.'], 'Wednesday': ['7:30a.m.–12p.m.', '1–5p.m.'], 'Thursday': ['7:30a.m.–12p.m.', '1–5p.m.'], 'Friday': ['7:30a.m.–12p.m.', '1–4p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,3382c9bb-f19e-4307-bbf2-94b07abb8309,data/images/train/3382c9bb-f19e-4307-bbf2-94b07abb8309_50.3285_1.6416.png
Pierre Boinet SA,,https://www.google.com/maps/place/Pierre+Boinet+SA/data=!4m7!3m6!1s0x47ddf1574e28d131:0x5996975ee60b7490!8m2!3d50.0942752!4d1.7174063!16s%2Fg%2F1tk6zs9p!19sChIJMdEoTlfx3UcRkHQL5l6Xllk?authuser=0&amp;hl=en&amp;rclk=1,50.0943,1.7174,"28 Rte nationale, 80132 Miannay, France",,#ERROR!,,,,,Quarry,72ffdeea-c1fc-4fde-8c76-8a6b14458438,data/images/train/72ffdeea-c1fc-4fde-8c76-8a6b14458438_50.0943_1.7174.png
Opale carrière,,https://www.google.com/maps/place/Opale+carri%C3%A8re/data=!4m7!3m6!1s0x47ddcdb966b33051:0x380c54156dc7f6f3!8m2!3d50.624843!4d1.7237!16s%2Fg%2F11s592tct6!19sChIJUTCzZrnN3UcR8_bHbRVUDDg?authuser=0&amp;hl=en&amp;rclk=1,50.6248,1.7237,"JPFF+WF, 62830 Tingry, France",,,,,,"{'Monday': ['8a.m.–12p.m.', '1–5p.m.'], 'Tuesday': ['8a.m.–12p.m.', '1–5p.m.'], 'Wednesday': ['8a.m.–12p.m.', '1–5p.m.'], 'Thursday': ['8a.m.–12p.m.', '1–5p.m.'], 'Friday': ['8a.m.–12p.m.', '1–5p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,19f4c3ed-3a95-449b-a68a-27643bb3de7a,data/images/train/19f4c3ed-3a95-449b-a68a-27643bb3de7a_50.6248_1.7237.png
Carrières du Boulonnais,,https://www.google.com/maps/place/Carri%C3%A8res+du+Boulonnais/data=!4m7!3m6!1s0x47dc31a6ef7ef749:0xaac70fee60044a08!8m2!3d50.8268013!4d1.749485!16s%2Fg%2F11mpcjbb7h!19sChIJSfd-76Yx3EcRCEoEYO4Px6o?authuser=0&amp;hl=en&amp;rclk=1,50.8268,1.7495,"2 Rue Louis le Sénéchal, 62250 Ferques, France",,,,,,"{'Monday': ['8a.m.–6p.m.'], 'Tuesday': ['4:30a.m.–6p.m.'], 'Wednesday': ['4:30a.m.–6p.m.'], 'Thursday': ['4:30a.m.–6p.m.'], 'Friday': ['4:30a.m.–6p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,47820765-1d1c-43ca-98b6-d5c95af5fd0a,data/images/train/47820765-1d1c-43ca-98b6-d5c95af5fd0a_50.8268_1.7495.png
Ancienne carrière du Haut-Banc,,https://www.google.com/maps/place/Ancienne+carri%C3%A8re+du+Haut-Banc/data=!4m7!3m6!1s0x47dc31cf553c3d59:0x5a9fad192506cb46!8m2!3d50.8140032!4d1.7698549!16s%2Fg%2F11tcbrsbn5!19sChIJWT08Vc8x3EcRRssGJRmtn1o?authuser=0&amp;hl=en&amp;rclk=1,50.814,1.7699,"RQ79+JW, 62720 Rety, France",,,,,,,Quarry,f51284db-c7d4-489f-abb8-f304349e67ab,data/images/train/f51284db-c7d4-489f-abb8-f304349e67ab_50.814_1.7699.png
CB Mineraux Moulus - CB2M,,https://www.google.com/maps/place/CB+Mineraux+Moulus+-+CB2M/data=!4m7!3m6!1s0x47dc30a70c7f08c9:0x2afb685e9c5ab4f!8m2!3d50.8277812!4d1.7532477!16s%2Fg%2F1tlzzg1p!19sChIJyQh_DKcw3EcRT6vF6YW2rwI?authuser=0&amp;hl=en&amp;rclk=1,50.8278,1.7532,"Rue Louis le Sénéchal, 62250 Ferques, France",,#ERROR!,,,,"{'Monday': ['6a.m.–6p.m.'], 'Tuesday': ['6a.m.–6p.m.'], 'Wednesday': ['6a.m.–6p.m.'], 'Thursday': ['6a.m.–6p.m.'], 'Friday': ['6a.m.–6p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,aa0e1a54-338e-49e6-9b90-4c7a986df148,data/images/train/aa0e1a54-338e-49e6-9b90-4c7a986df148_50.8278_1.7532.png
MAGNESIE ET DOLOMIE DE FRANCE,,https://www.google.com/maps/place/MAGNESIE+ET+DOLOMIE+DE+FRANCE/data=!4m7!3m6!1s0x47dc374afb54c29d:0xfa51abdce9abdcc!8m2!3d50.8166681!4d1.7833025!16s%2Fg%2F11v5gkh3_p!19sChIJncJU-0o33EcRzL2azr0apQ8?authuser=0&amp;hl=en&amp;rclk=1,50.8167,1.7833,"9 Rue Léo Lagrange, 62720 Rety, France",,,,,,,Quarry,8c5a959f-481b-4470-b125-ff50778b773b,data/images/train/8c5a959f-481b-4470-b125-ff50778b773b_50.8167_1.7833.png
Point du Jour Quarry,,https://www.google.com/maps/place/Point+du+Jour+Quarry/data=!4m7!3m6!1s0x47e70324c2ba0f91:0xee869b1a55f4091c!8m2!3d49.367899!4d1.9785561!16s%2Fg%2F11h_1lm5jf!19sChIJkQ-6wiQD50cRHAn0VRqbhu4?authuser=0&amp;hl=en&amp;rclk=1,49.3679,1.9786,"Rte de Gisors, 60390 Auneuil, France",,,,,,{},Quarry,aa3dcd2e-a87d-44c4-a2da-342b4c707859,data/images/train/aa3dcd2e-a87d-44c4-a2da-342b4c707859_49.3679_1.9786.png
Carrières du Boulonnais,,https://www.google.com/maps/place/Carri%C3%A8res+du+Boulonnais/data=!4m7!3m6!1s0x47dc3fa5e3926377:0x95fab76ff85398a8!8m2!3d50.927769!4d1.844024!16s%2Fg%2F11qbqltg6g!19sChIJd2OS46U_3EcRqJhT-G-3-pU?authuser=0&amp;hl=en&amp;rclk=1,50.9278,1.844,"Parc d'Entreprises Eurocap, Rue du Cap Blanc-Nez Bat A510, 62231 Coquelles, France",lesgranulatsdugroupecb.com,#ERROR!,,,,,Quarry,0312095a-1c07-46c6-9621-0c81f153b5d2,data/images/train/0312095a-1c07-46c6-9621-0c81f153b5d2_50.9278_1.844.png
Gsm,,https://www.google.com/maps/place/Gsm/data=!4m7!3m6!1s0x47e705c43cfadc9f:0x575a81d940f357f6!8m2!3d49.4839499!4d2.0339623!16s%2Fg%2F1ttpg6m4!19sChIJn9z6PMQF50cR9lfzQNmBWlc?authuser=0&amp;hl=en&amp;rclk=1,49.4839,2.034,"Rue de Dieppe, 60112 Troissereux, France",gsm-granulats.fr,#ERROR!,,,,"{'Monday': ['9a.m.–4p.m.'], 'Tuesday': ['9a.m.–4p.m.'], 'Wednesday': ['9a.m.–4p.m.'], 'Thursday': ['9a.m.–4p.m.'], 'Friday': ['9a.m.–4p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,100744ed-2ac3-4212-8c85-9ffccffbea7f,data/images/train/100744ed-2ac3-4212-8c85-9ffccffbea7f_49.4839_2.034.png
Ect AUNEUIL,,https://www.google.com/maps/place/Ect+AUNEUIL/data=!4m7!3m6!1s0x47e70345b652b8ad:0xc9f2e1461f87661c!8m2!3d49.388938!4d2.003613!16s%2Fg%2F11q8t2cv6q!19sChIJrbhStkUD50cRHGaHH0bh8sk?authuser=0&amp;hl=en&amp;rclk=1,49.3889,2.0036,"Rue Irene Caron, 60390 Saint-Léger-en-Bray, France",,,,,,{},Quarry,212af598-667a-44d4-bfdc-175ec78fa1d1,data/images/train/212af598-667a-44d4-bfdc-175ec78fa1d1_49.3889_2.0036.png
S.E.M Sables Et Matériaux,,https://www.google.com/maps/place/S.E.M+Sables+Et+Mat%C3%A9riaux/data=!4m7!3m6!1s0x47dc42a841abf8d1:0xd56af0a63702ba57!8m2!3d50.9923095!4d2.0547561!16s%2Fg%2F1thf7vf0!19sChIJ0firQahC3EcRV7oCN6bwatU?authuser=0&amp;hl=en&amp;rclk=1,50.9923,2.0548,"450 Rue Verte, 62215 Oye-Plage, France",,#ERROR!,,,,"{'Monday': ['7a.m.–4p.m.'], 'Tuesday': ['7a.m.–4p.m.'], 'Wednesday': ['7a.m.–4p.m.'], 'Thursday': ['7a.m.–4p.m.'], 'Friday': ['7a.m.–3p.m.'], 'Saturday': ['Closed'], 'Sunday': ['Closed']}",Quarry,79fb7561-38ed-4c32-a90f-f9c1500baa44,data/images/train/79fb7561-38ed-4c32-a90f-f9c1500baa44_50.9923_2.0548.png
Carriere Du Val de Somme,,https://www.google.com/maps/place/Carriere+Du+Val+de+Somme/data=!4m7!3m6!1s0x47e781744e2a93b7:0x32bc09f38b07f591!8m2!3d49.9282556!4d2.224651!16s%2Fg%2F1tjdqnkt!19sChIJt5MqTnSB50cRkfUHi_MJvDI?authuser=0&amp;hl=en&amp;rclk=1,49.9283,2.2247,"57 Grande Rue, 80470 Argœuves, France",,#ERROR!,,,,,Quarry,91734644-7ff6-4354-848d-3c149f3b8649,data/images/train/91734644-7ff6-4354-848d-3c149f3b8649_49.9283_2.2247.png
